pair_idx,imageA_name,imageB_name,annotation_idx,pt1_img,pt1_x,pt1_y,pt2_img,pt2_x,pt2_y,label,temperature
83,Moon_6_1693382810954449920.png,Moon_7_1693385324043331328.png,1,1,420,379,0,493,905,0,0.1646
83,Moon_6_1693382810954449920.png,Moon_7_1693385324043331328.png,2,0,859,694,0,219,242,-1,0.1646
84,Moon_3_1693290371263728640.png,Moon_7_1693385370707675648.png,0,0,100,781,1,800,813,0,0.1798
84,Moon_3_1693290371263728640.png,Moon_7_1693385370707675648.png,1,0,553,644,0,301,498,0,0.1798
84,Moon_3_1693290371263728640.png,Moon_7_1693385370707675648.png,2,1,731,484,1,726,301,-1,0.1798
85,Moon_1_1693274835323929344.png,Moon_7_1693385275174477312.png,0,0,379,169,0,868,429,1,0.2513
85,Moon_1_1693274835323929344.png,Moon_7_1693385275174477312.png,1,1,196,411,0,717,900,0,0.2513
85,Moon_1_1693274835323929344.png,Moon_7_1693385275174477312.png,2,1,397,525,1,283,251,-1,0.2513
86,Moon_2_1693278874937471744.png,Moon_3_1693290395814460672.png,0,1,571,845,1,685,315,-1,0.2691
86,Moon_2_1693278874937471744.png,Moon_3_1693290395814460672.png,1,1,269,324,0,192,352,0,0.2691
86,Moon_2_1693278874937471744.png,Moon_3_1693290395814460672.png,2,1,370,754,1,589,118,-1,0.2691
87,Moon_5_1693360272510373888.png,Moon_9_1692601931747276288.png,0,1,324,502,0,804,352,-1,0.1227
87,Moon_5_1693360272510373888.png,Moon_9_1692601931747276288.png,1,0,845,182,0,356,265,1,0.1227
87,Moon_5_1693360272510373888.png,Moon_9_1692601931747276288.png,2,0,827,690,1,891,265,0,0.1227
88,Moon_2_1693278835223000320.png,Moon_2_1693278914553756928.png,0,1,740,900,0,374,260,-1,0.2559
88,Moon_2_1693278835223000320.png,Moon_2_1693278914553756928.png,1,1,182,251,0,324,548,1,0.2559
88,Moon_2_1693278835223000320.png,Moon_2_1693278914553756928.png,2,0,182,228,1,589,649,1,0.2559
89,Moon_6_1693382833054267136.png,Moon_8_1693502126925017344.png,0,0,772,758,1,333,763,0,0.1829
89,Moon_6_1693382833054267136.png,Moon_8_1693502126925017344.png,1,1,507,397,1,653,306,-1,0.1829
89,Moon_6_1693382833054267136.png,Moon_8_1693502126925017344.png,2,1,571,173,0,128,882,1,0.1829
90,Moon_2_1693278826495029248.png,Moon_7_1693385361762223616.png,0,0,224,914,0,219,210,-1,0.2736
90,Moon_2_1693278826495029248.png,Moon_7_1693385361762223616.png,1,0,224,585,1,182,662,0,0.2736
90,Moon_2_1693278826495029248.png,Moon_7_1693385361762223616.png,2,1,164,256,0,470,644,1,0.2736
91,Moon_5_1693360341075179520.png,Moon_6_1693382861806301440.png,0,0,800,585,1,854,265,-1,0.0583
91,Moon_5_1693360341075179520.png,Moon_6_1693382861806301440.png,1,1,310,736,0,525,269,-1,0.0583
91,Moon_5_1693360341075179520.png,Moon_6_1693382861806301440.png,2,0,109,795,1,589,205,-1,0.0583
92,Moon_4_1693297712051781888.png,Moon_9_1692601869624774400.png,0,0,393,352,1,905,306,-1,0.1300
92,Moon_4_1693297712051781888.png,Moon_9_1692601869624774400.png,1,1,379,132,1,502,900,1,0.1300
92,Moon_4_1693297712051781888.png,Moon_9_1692601869624774400.png,2,1,576,105,1,448,699,1,0.1300
93,Moon_3_1693290393605975040.png,Moon_6_1693382757825677824.png,0,1,438,681,1,676,470,0,0.2889
93,Moon_3_1693290393605975040.png,Moon_6_1693382757825677824.png,1,1,891,333,0,667,265,-1,0.2889
93,Moon_3_1693290393605975040.png,Moon_6_1693382757825677824.png,2,1,205,201,1,626,342,1,0.2889
94,Moon_2_1693278962838788096.png,Moon_5_1693360314582526976.png,0,1,448,694,1,896,301,-1,0.2918
94,Moon_2_1693278962838788096.png,Moon_5_1693360314582526976.png,1,0,736,425,1,452,246,-1,0.2918
94,Moon_2_1693278962838788096.png,Moon_5_1693360314582526976.png,2,0,516,251,0,210,402,1,0.2918
95,Moon_1_1693274797842934016.png,Moon_7_1693385337399959296.png,0,0,566,297,1,699,274,-1,0.2466
95,Moon_1_1693274797842934016.png,Moon_7_1693385337399959296.png,1,1,178,676,1,672,900,1,0.2466
95,Moon_1_1693274797842934016.png,Moon_7_1693385337399959296.png,2,0,507,786,0,544,105,-1,0.2466
96,Moon_4_1693297718668591872.png,Moon_7_1693385359562524416.png,0,0,772,448,1,118,612,1,0.2042
96,Moon_4_1693297718668591872.png,Moon_7_1693385359562524416.png,1,1,493,265,1,361,772,1,0.2042
96,Moon_4_1693297718668591872.png,Moon_7_1693385359562524416.png,2,1,301,315,0,580,393,1,0.2042
97,Moon_8_1693502026877145600.png,Moon_9_1692601840724045312.png,0,0,603,402,0,288,310,-1,0.1097
97,Moon_8_1693502026877145600.png,Moon_9_1692601840724045312.png,1,1,379,320,1,489,868,1,0.1097
97,Moon_8_1693502026877145600.png,Moon_9_1692601840724045312.png,2,1,891,484,0,406,694,0,0.1097
98,Moon_4_1693297625799693568.png,Moon_9_1692602040338822912.png,0,0,781,662,0,530,146,-1,0.1840
98,Moon_4_1693297625799693568.png,Moon_9_1692602040338822912.png,1,0,288,662,1,777,164,-1,0.1840
98,Moon_4_1693297625799693568.png,Moon_9_1692602040338822912.png,2,0,786,507,0,242,352,-1,0.1840
99,Moon_3_1693290391389214976.png,Moon_7_1693385375135812352.png,0,0,790,260,0,448,448,1,0.1553
99,Moon_3_1693290391389214976.png,Moon_7_1693385375135812352.png,1,1,384,457,0,283,118,-1,0.1553
99,Moon_3_1693290391389214976.png,Moon_7_1693385375135812352.png,2,1,512,324,1,740,347,0,0.1553
100,Moon_7_1693385319613377792.png,Moon_7_1693385377348844288.png,0,0,233,169,1,841,269,1,0.1975
100,Moon_7_1693385319613377792.png,Moon_7_1693385377348844288.png,1,1,690,301,1,489,443,1,0.1975
100,Moon_7_1693385319613377792.png,Moon_7_1693385377348844288.png,2,0,342,566,0,649,224,-1,0.1975
101,Moon_3_1693290364630082048.png,Moon_4_1693297716460361984.png,0,0,850,475,1,173,873,1,0.0181
101,Moon_3_1693290364630082048.png,Moon_4_1693297716460361984.png,1,0,585,864,1,740,393,-1,0.0181
101,Moon_3_1693290364630082048.png,Moon_4_1693297716460361984.png,2,0,288,571,1,576,365,-1,0.0181
102,Moon_7_1693385352912869632.png,Moon_9_1692601971668380160.png,0,0,274,726,0,617,288,-1,0.1431
102,Moon_7_1693385352912869632.png,Moon_9_1692601971668380160.png,1,0,105,315,1,411,594,1,0.1431
102,Moon_7_1693385352912869632.png,Moon_9_1692601971668380160.png,2,1,626,544,0,877,324,-1,0.1431
103,Moon_7_1693385390609798656.png,Moon_9_1692601907368687104.png,0,1,818,475,1,246,393,-1,0.0769
103,Moon_7_1693385390609798656.png,Moon_9_1692601907368687104.png,1,0,800,402,1,141,224,-1,0.0769
103,Moon_7_1693385390609798656.png,Moon_9_1692601907368687104.png,2,0,146,557,0,292,292,-1,0.0769
104,Moon_5_1693360299040300800.png,Moon_7_1693385270643499776.png,0,1,466,722,1,557,278,-1,0.0631
104,Moon_5_1693360299040300800.png,Moon_7_1693385270643499776.png,1,0,118,754,1,854,265,-1,0.0631
104,Moon_5_1693360299040300800.png,Moon_7_1693385270643499776.png,2,0,178,306,0,768,269,0,0.0631
105,Moon_2_1693278951897241344.png,Moon_4_1693297628007881984.png,0,0,310,736,1,265,900,0,0.1907
105,Moon_2_1693278951897241344.png,Moon_4_1693297628007881984.png,1,1,534,859,0,365,338,-1,0.1907
105,Moon_2_1693278951897241344.png,Moon_4_1693297628007881984.png,2,1,681,493,0,169,320,-1,0.1907
106,Moon_9_1692601938389479936.png,Moon_9_1692601965037747200.png,0,1,758,790,0,553,242,-1,0.1430
106,Moon_9_1692601938389479936.png,Moon_9_1692601965037747200.png,1,1,868,301,0,310,365,-1,0.1430
106,Moon_9_1692601938389479936.png,Moon_9_1692601965037747200.png,2,1,580,306,0,420,137,-1,0.1430
107,Moon_8_1693502040210924032.png,Moon_9_1692601933955288320.png,0,1,836,850,1,740,315,-1,0.2133
107,Moon_8_1693502040210924032.png,Moon_9_1692601933955288320.png,1,0,672,356,1,900,457,0,0.2133
107,Moon_8_1693502040210924032.png,Moon_9_1692601933955288320.png,2,1,571,534,0,854,333,0,0.2133
108,Moon_7_1693385295112168960.png,Moon_7_1693385348487172608.png,0,0,731,896,1,406,841,0,0.4545
108,Moon_7_1693385295112168960.png,Moon_7_1693385348487172608.png,1,0,173,827,0,406,882,0,0.4545
108,Moon_7_1693385295112168960.png,Moon_7_1693385348487172608.png,2,1,850,585,1,333,310,0,0.4545
109,Moon_5_1693360252617930240.png,Moon_7_1693385292895419904.png,0,0,251,576,0,466,274,-1,0.1187
109,Moon_5_1693360252617930240.png,Moon_7_1693385292895419904.png,1,1,713,534,1,196,283,-1,0.1187
109,Moon_5_1693360252617930240.png,Moon_7_1693385292895419904.png,2,1,909,105,0,804,251,1,0.1187
110,Moon_2_1693278899211098368.png,Moon_9_1692601860752592640.png,0,1,768,576,0,205,283,-1,0.0782
110,Moon_2_1693278899211098368.png,Moon_9_1692601860752592640.png,1,0,461,608,1,644,288,-1,0.0782
110,Moon_2_1693278899211098368.png,Moon_9_1692601860752592640.png,2,1,507,635,0,877,251,-1,0.0782
111,Moon_3_1693290444862845952.png,Moon_9_1692601960626369280.png,0,1,758,873,0,768,256,-1,0.2741
111,Moon_3_1693290444862845952.png,Moon_9_1692601960626369280.png,1,1,594,594,0,571,694,-1,0.2741
111,Moon_3_1693290444862845952.png,Moon_9_1692601960626369280.png,2,1,265,457,1,438,356,0,0.2741
112,Moon_6_1693382788743354368.png,Moon_9_1692601880783779328.png,0,1,306,192,0,521,598,1,0.0242
112,Moon_6_1693382788743354368.png,Moon_9_1692601880783779328.png,1,0,146,251,1,548,640,1,0.0242
112,Moon_6_1693382788743354368.png,Moon_9_1692601880783779328.png,2,1,676,109,0,850,100,-1,0.0242
113,Moon_2_1693278919012420352.png,Moon_6_1693382802011290624.png,0,0,269,393,0,210,758,1,0.0921
113,Moon_2_1693278919012420352.png,Moon_6_1693382802011290624.png,1,0,114,905,1,320,822,0,0.0921
113,Moon_2_1693278919012420352.png,Moon_6_1693382802011290624.png,2,0,681,475,1,315,356,0,0.0921
114,Moon_6_1693382857380934400.png,Moon_9_1692601909577051648.png,0,1,608,905,1,361,164,-1,0.4856
114,Moon_6_1693382857380934400.png,Moon_9_1692601909577051648.png,1,0,530,288,1,224,292,-1,0.4856
114,Moon_6_1693382857380934400.png,Moon_9_1692601909577051648.png,2,1,726,598,0,160,749,0,0.4856
115,Moon_2_1693278890421494016.png,Moon_6_1693382835262708992.png,0,0,493,128,0,918,406,1,0.1771
115,Moon_2_1693278890421494016.png,Moon_6_1693382835262708992.png,1,1,813,905,0,640,315,-1,0.1771
115,Moon_2_1693278890421494016.png,Moon_6_1693382835262708992.png,2,1,809,498,1,850,297,-1,0.1771
116,Moon_1_1693274822135214592.png,Moon_9_1692601993873861376.png,0,1,310,854,0,544,736,0,0.4256
116,Moon_1_1693274822135214592.png,Moon_9_1692601993873861376.png,1,1,128,246,0,873,260,1,0.4256
116,Moon_1_1693274822135214592.png,Moon_9_1692601993873861376.png,2,0,594,557,0,219,260,-1,0.4256
117,Moon_2_1693278861745208064.png,Moon_4_1693297705418092800.png,0,1,228,100,1,105,352,1,0.1304
117,Moon_2_1693278861745208064.png,Moon_4_1693297705418092800.png,1,1,425,164,0,310,566,1,0.1304
117,Moon_2_1693278861745208064.png,Moon_4_1693297705418092800.png,2,0,804,306,0,539,804,1,0.1304
118,Moon_6_1693382797593859072.png,Moon_8_1693502049031485440.png,0,1,576,726,0,909,123,-1,0.3727
118,Moon_6_1693382797593859072.png,Moon_8_1693502049031485440.png,1,0,585,690,0,169,105,-1,0.3727
118,Moon_6_1693382797593859072.png,Moon_8_1693502049031485440.png,2,1,708,283,1,630,420,1,0.3727
119,Moon_2_1693278850740367104.png,Moon_9_1692601918516571136.png,0,0,717,626,1,653,278,-1,0.2096
119,Moon_2_1693278850740367104.png,Moon_9_1692601918516571136.png,1,0,416,256,0,822,292,1,0.2096
119,Moon_2_1693278850740367104.png,Moon_9_1692601918516571136.png,2,0,571,882,0,292,150,-1,0.2096
120,Moon_1_1693274828790020352.png,Moon_5_1693360347717736704.png,0,0,301,155,1,137,699,1,0.2911
120,Moon_1_1693274828790020352.png,Moon_5_1693360347717736704.png,1,0,731,201,0,420,329,1,0.2911
120,Moon_1_1693274828790020352.png,Moon_5_1693360347717736704.png,2,0,461,489,1,196,539,0,0.2911
121,Moon_2_1693278943092983296.png,Moon_3_1693290411378645504.png,0,1,283,790,1,269,397,0,0.3843
121,Moon_2_1693278943092983296.png,Moon_3_1693290411378645504.png,1,1,836,393,0,694,516,0,0.3843
121,Moon_2_1693278943092983296.png,Moon_3_1693290411378645504.png,2,0,329,466,1,630,726,0,0.3843
122,Moon_6_1693382824203965184.png,Moon_7_1693385226284081152.png,0,0,726,585,1,804,187,-1,0.1456
122,Moon_6_1693382824203965184.png,Moon_7_1693385226284081152.png,1,1,502,292,0,105,512,1,0.1456
122,Moon_6_1693382824203965184.png,Moon_7_1693385226284081152.png,2,0,809,397,0,516,832,1,0.1456
123,Moon_1_1693274782342300928.png,Moon_5_1693360301348694528.png,0,0,475,128,1,635,205,0,0.2112
123,Moon_1_1693274782342300928.png,Moon_5_1693360301348694528.png,1,1,653,571,1,214,132,-1,0.2112
123,Moon_1_1693274782342300928.png,Moon_5_1693360301348694528.png,2,1,457,745,1,909,374,-1,0.2112
124,Moon_1_1693274729185205504.png,Moon_9_1692601925133392384.png,0,1,539,914,0,832,128,-1,0.2171
124,Moon_1_1693274729185205504.png,Moon_9_1692601925133392384.png,1,0,635,795,0,201,452,1,0.2171
124,Moon_1_1693274729185205504.png,Moon_9_1692601925133392384.png,2,1,173,896,1,100,324,-1,0.2171
125,Moon_3_1693290404740378624.png,Moon_9_1692602007126550528.png,0,1,146,333,0,900,489,1,0.1690
125,Moon_3_1693290404740378624.png,Moon_9_1692602007126550528.png,1,0,690,690,0,269,324,-1,0.1690
125,Moon_3_1693290404740378624.png,Moon_9_1692602007126550528.png,2,0,736,205,1,356,114,0,0.1690
126,Moon_2_1693278839689957632.png,Moon_6_1693382775492936192.png,0,0,278,722,1,649,315,-1,0.0671
126,Moon_2_1693278839689957632.png,Moon_6_1693382775492936192.png,1,0,256,347,1,864,292,0,0.0671
126,Moon_2_1693278839689957632.png,Moon_6_1693382775492936192.png,2,0,749,617,1,128,909,0,0.0671
127,Moon_2_1693278804335472128.png,Moon_7_1693385241776332288.png,0,1,507,324,0,617,347,-1,0.0599
127,Moon_2_1693278804335472128.png,Moon_7_1693385241776332288.png,1,1,662,790,0,859,278,-1,0.0599
127,Moon_2_1693278804335472128.png,Moon_7_1693385241776332288.png,2,1,790,530,1,205,292,-1,0.0599
128,Moon_4_1693297588223171328.png,Moon_8_1693502053556675328.png,0,1,320,918,1,256,265,-1,0.0862
128,Moon_4_1693297588223171328.png,Moon_8_1693502053556675328.png,1,0,109,379,1,891,475,0,0.0862
128,Moon_4_1693297588223171328.png,Moon_8_1693502053556675328.png,2,1,402,274,0,470,146,-1,0.0862
129,Moon_7_1693385301762433024.png,Moon_9_1692601847477821952.png,0,0,566,548,0,804,690,0,0.2884
129,Moon_7_1693385301762433024.png,Moon_9_1692601847477821952.png,1,1,379,352,0,237,694,0,0.2884
129,Moon_7_1693385301762433024.png,Moon_9_1692601847477821952.png,2,1,150,475,0,416,708,0,0.2884
130,Moon_2_1693278960660650496.png,Moon_9_1692602016059289600.png,0,1,653,909,0,576,406,1,0.3132
130,Moon_2_1693278960660650496.png,Moon_9_1692602016059289600.png,1,1,429,539,0,854,530,0,0.3132
130,Moon_2_1693278960660650496.png,Moon_9_1692602016059289600.png,2,1,210,233,1,594,457,1,0.3132
131,Moon_4_1693297594848419840.png,Moon_4_1693297663387299328.png,0,0,397,763,0,585,352,-1,0.4593
131,Moon_4_1693297594848419840.png,Moon_4_1693297663387299328.png,1,0,438,315,1,667,411,1,0.4593
131,Moon_4_1693297594848419840.png,Moon_4_1693297663387299328.png,2,0,617,896,1,854,242,-1,0.4593
132,Moon_2_1693278936483886592.png,Moon_9_1692602024876847616.png,0,0,809,256,1,132,864,1,0.1816
132,Moon_2_1693278936483886592.png,Moon_9_1692602024876847616.png,1,1,621,425,1,242,397,-1,0.1816
132,Moon_2_1693278936483886592.png,Moon_9_1692602024876847616.png,2,1,338,548,1,438,288,-1,0.1816
133,Moon_3_1693290418104076544.png,Moon_9_1692601967246550016.png,0,1,704,681,0,260,283,-1,0.1777
133,Moon_3_1693290418104076544.png,Moon_9_1692601967246550016.png,1,1,470,841,0,594,260,-1,0.1777
133,Moon_3_1693290418104076544.png,Moon_9_1692601967246550016.png,2,0,690,411,1,283,822,0,0.1777
134,Moon_5_1693360292494414336.png,Moon_9_1692601836290577152.png,0,1,466,278,1,329,598,1,0.1241
134,Moon_5_1693360292494414336.png,Moon_9_1692601836290577152.png,1,0,786,672,0,571,288,-1,0.1241
134,Moon_5_1693360292494414336.png,Moon_9_1692601836290577152.png,2,0,365,658,1,201,507,-1,0.1241
135,Moon_9_1692601936172317184.png,Moon_9_1692602031508466176.png,0,0,585,457,0,772,278,-1,0.2023
135,Moon_9_1692601936172317184.png,Moon_9_1692602031508466176.png,1,1,786,658,1,726,301,-1,0.2023
135,Moon_9_1692601936172317184.png,Moon_9_1692602031508466176.png,2,0,800,640,0,310,192,-1,0.2023
136,Moon_5_1693360332258254336.png,Moon_9_1692601823029515776.png,0,0,123,877,0,256,315,-1,0.0397
136,Moon_5_1693360332258254336.png,Moon_9_1692601823029515776.png,1,1,224,201,0,617,644,1,0.0397
136,Moon_5_1693360332258254336.png,Moon_9_1692601823029515776.png,2,0,873,736,1,393,374,-1,0.0397
137,Moon_5_1693360219387737600.png,Moon_7_1693385381783017472.png,0,0,512,365,1,448,365,0,0.3305
137,Moon_5_1693360219387737600.png,Moon_7_1693385381783017472.png,1,1,374,886,1,909,868,0,0.3305
137,Moon_5_1693360219387737600.png,Moon_7_1693385381783017472.png,2,0,100,790,1,342,196,-1,0.3305
138,Moon_2_1693278894760878848.png,Moon_9_1692601876263582720.png,0,1,813,434,0,498,228,-1,0.1341
138,Moon_2_1693278894760878848.png,Moon_9_1692601876263582720.png,1,0,123,909,0,900,384,0,0.1341
138,Moon_2_1693278894760878848.png,Moon_9_1692601876263582720.png,2,0,173,621,0,694,306,0,0.1341
139,Moon_3_1693290357871587840.png,Moon_8_1693502104608351232.png,0,1,498,521,1,918,352,-1,0.1873
139,Moon_3_1693290357871587840.png,Moon_8_1693502104608351232.png,1,1,406,758,0,585,438,0,0.1873
139,Moon_3_1693290357871587840.png,Moon_8_1693502104608351232.png,2,0,434,233,0,338,530,1,0.1873
140,Moon_2_1693278954068584192.png,Moon_4_1693297689911158784.png,0,1,909,301,0,100,356,-1,0.0578
140,Moon_2_1693278954068584192.png,Moon_4_1693297689911158784.png,1,0,603,324,1,128,425,1,0.0578
140,Moon_2_1693278954068584192.png,Moon_4_1693297689911158784.png,2,0,278,470,1,448,827,1,0.0578
141,Moon_3_1693290473832806912.png,Moon_9_1692602002709911296.png,0,0,649,388,0,662,201,-1,0.1695
141,Moon_3_1693290473832806912.png,Moon_9_1692602002709911296.png,1,1,205,557,1,269,886,-1,0.1695
141,Moon_3_1693290473832806912.png,Moon_9_1692602002709911296.png,2,1,699,841,1,425,301,-1,0.1695
142,Moon_5_1693360208212409088.png,Moon_9_1692601987237833216.png,0,0,233,324,1,534,237,-1,0.3010
142,Moon_5_1693360208212409088.png,Moon_9_1692601987237833216.png,1,0,589,534,1,123,210,-1,0.3010
142,Moon_5_1693360208212409088.png,Moon_9_1692601987237833216.png,2,1,800,658,0,873,237,-1,0.3010
143,Moon_5_1693360263651613952.png,Moon_8_1693502069089505792.png,0,1,228,484,1,731,521,0,0.1518
143,Moon_5_1693360263651613952.png,Moon_8_1693502069089505792.png,1,1,617,813,0,256,251,-1,0.1518
143,Moon_5_1693360263651613952.png,Moon_8_1693502069089505792.png,2,0,137,553,0,525,274,-1,0.1518
144,Moon_5_1693360276977411840.png,Moon_5_1693360321241174272.png,0,0,333,809,0,630,297,-1,0.2553
144,Moon_5_1693360276977411840.png,Moon_5_1693360321241174272.png,1,0,246,260,1,420,342,1,0.2553
144,Moon_5_1693360276977411840.png,Moon_5_1693360321241174272.png,2,1,905,493,1,539,219,-1,0.2553
145,Moon_3_1693290456029812480.png,Moon_7_1693385297329398272.png,0,0,635,150,0,461,713,1,0.1193
145,Moon_3_1693290456029812480.png,Moon_7_1693385297329398272.png,1,0,877,498,1,841,356,-1,0.1193
145,Moon_3_1693290456029812480.png,Moon_7_1693385297329398272.png,2,1,918,649,1,109,114,-1,0.1193
146,Moon_1_1693274742543986432.png,Moon_5_1693360203829011456.png,0,1,905,914,1,274,315,-1,0.1312
146,Moon_1_1693274742543986432.png,Moon_5_1693360203829011456.png,1,0,758,772,0,361,676,0,0.1312
146,Moon_1_1693274742543986432.png,Moon_5_1693360203829011456.png,2,1,480,242,1,809,178,-1,0.1312
147,Moon_3_1693290343869371904.png,Moon_4_1693297681087993600.png,0,0,141,594,1,873,800,0,0.3357
147,Moon_3_1693290343869371904.png,Moon_4_1693297681087993600.png,1,0,594,169,1,475,708,1,0.3357
147,Moon_3_1693290343869371904.png,Moon_4_1693297681087993600.png,2,0,845,155,0,301,283,1,0.3357
148,Moon_6_1693382813162943744.png,Moon_6_1693382855163982848.png,0,1,822,429,0,516,132,-1,0.4245
148,Moon_6_1693382813162943744.png,Moon_6_1693382855163982848.png,1,0,896,489,0,406,388,0,0.4245
148,Moon_6_1693382813162943744.png,Moon_6_1693382855163982848.png,2,1,132,324,0,123,781,1,0.4245
149,Moon_4_1693297674454237696.png,Moon_5_1693360217087668480.png,0,0,617,681,1,649,274,-1,0.1665
149,Moon_4_1693297674454237696.png,Moon_5_1693360217087668480.png,1,0,448,534,1,178,329,-1,0.1665
149,Moon_4_1693297674454237696.png,Moon_5_1693360217087668480.png,2,0,160,745,0,630,900,0,0.1665
150,Moon_2_1693278857394992384.png,Moon_8_1693502051239909376.png,0,1,338,205,1,539,512,1,0.1492
150,Moon_2_1693278857394992384.png,Moon_8_1693502051239909376.png,1,0,667,539,1,868,708,0,0.1492
150,Moon_2_1693278857394992384.png,Moon_8_1693502051239909376.png,2,1,790,260,1,265,763,1,0.1492
151,Moon_5_1693360356555346688.png,Moon_8_1693502138077703424.png,0,0,608,790,1,443,224,-1,0.5136
151,Moon_5_1693360356555346688.png,Moon_8_1693502138077703424.png,1,0,205,297,1,603,466,0,0.5136
151,Moon_5_1693360356555346688.png,Moon_8_1693502138077703424.png,2,0,288,612,0,644,589,0,0.5136
152,Moon_2_1693278903553085184.png,Moon_8_1693502115775332864.png,0,1,297,868,0,754,173,-1,0.0383
152,Moon_2_1693278903553085184.png,Moon_8_1693502115775332864.png,1,0,365,909,1,900,333,-1,0.0383
152,Moon_2_1693278903553085184.png,Moon_8_1693502115775332864.png,2,0,653,832,1,694,242,-1,0.0383
153,Moon_2_1693278905736467968.png,Moon_9_1692601951767227904.png,0,0,320,772,0,452,443,0,0.2890
153,Moon_2_1693278905736467968.png,Moon_9_1692601951767227904.png,1,1,475,534,0,160,297,-1,0.2890
153,Moon_2_1693278905736467968.png,Moon_9_1692601951767227904.png,2,1,859,772,0,699,429,1,0.2890
154,Moon_1_1693274771314374912.png,Moon_5_1693360310215867136.png,0,0,813,137,0,374,315,1,0.1148
154,Moon_1_1693274771314374912.png,Moon_5_1693360310215867136.png,1,0,699,269,0,146,146,1,0.1148
154,Moon_1_1693274771314374912.png,Moon_5_1693360310215867136.png,2,1,566,173,0,502,246,0,0.1148
155,Moon_5_1693360230438143744.png,Moon_6_1693382773284593152.png,0,0,886,704,0,777,251,-1,0.2360
155,Moon_5_1693360230438143744.png,Moon_6_1693382773284593152.png,1,0,576,521,1,438,704,0,0.2360
155,Moon_5_1693360230438143744.png,Moon_6_1693382773284593152.png,2,1,356,905,1,836,292,-1,0.2360
156,Moon_1_1693274793484252928.png,Moon_7_1693385308537781504.png,0,1,873,443,1,379,722,-1,0.2938
156,Moon_1_1693274793484252928.png,Moon_7_1693385308537781504.png,1,1,246,589,0,731,219,-1,0.2938
156,Moon_1_1693274793484252928.png,Moon_7_1693385308537781504.png,2,0,196,214,0,283,484,1,0.2938
157,Moon_4_1693297707634922496.png,Moon_7_1693385228509154048.png,0,1,457,466,0,484,612,0,0.0847
157,Moon_4_1693297707634922496.png,Moon_7_1693385228509154048.png,1,0,265,617,0,411,251,-1,0.0847
157,Moon_4_1693297707634922496.png,Moon_7_1693385228509154048.png,2,0,329,470,0,621,260,-1,0.0847
158,Moon_1_1693274762447427072.png,Moon_1_1693274777983797504.png,0,1,530,658,0,745,283,-1,0.2249
158,Moon_1_1693274762447427072.png,Moon_1_1693274777983797504.png,1,1,822,448,1,237,502,0,0.2249
158,Moon_1_1693274762447427072.png,Moon_1_1693274777983797504.png,2,1,292,224,0,548,914,1,0.2249
159,Moon_8_1693502042394468864.png,Moon_9_1692601929542524160.png,0,0,402,260,0,640,265,1,0.1950
159,Moon_8_1693502042394468864.png,Moon_9_1692601929542524160.png,1,1,612,169,1,516,274,1,0.1950
159,Moon_8_1693502042394468864.png,Moon_9_1692601929542524160.png,2,1,758,772,1,594,676,0,0.1950
160,Moon_4_1693297583806382592.png,Moon_8_1693502013510068992.png,0,0,649,708,1,123,329,0,0.2022
160,Moon_4_1693297583806382592.png,Moon_8_1693502013510068992.png,1,0,379,786,0,310,297,-1,0.2022
160,Moon_4_1693297583806382592.png,Moon_8_1693502013510068992.png,2,1,342,388,0,576,914,0,0.2022
161,Moon_2_1693278799960329984.png,Moon_8_1693502020143586304.png,0,0,128,406,1,763,347,-1,0.2008
161,Moon_2_1693278799960329984.png,Moon_8_1693502020143586304.png,1,0,361,178,0,713,393,1,0.2008
161,Moon_2_1693278799960329984.png,Moon_8_1693502020143586304.png,2,0,525,676,1,452,114,-1,0.2008
162,Moon_1_1693274766822551808.png,Moon_4_1693297581597992704.png,0,1,256,356,0,228,233,-1,0.2670
162,Moon_1_1693274766822551808.png,Moon_4_1693297581597992704.png,1,0,900,356,0,324,114,-1,0.2670
162,Moon_1_1693274766822551808.png,Moon_4_1693297581597992704.png,2,1,164,128,0,754,338,1,0.2670
163,Moon_3_1693290409170288384.png,Moon_7_1693385379564557312.png,0,0,571,393,1,260,822,0,0.1456
163,Moon_3_1693290409170288384.png,Moon_7_1693385379564557312.png,1,1,475,841,0,781,269,-1,0.1456
163,Moon_3_1693290409170288384.png,Moon_7_1693385379564557312.png,2,1,123,443,1,173,288,-1,0.1456
164,Moon_5_1693360305732142336.png,Moon_5_1693360371927946496.png,0,0,548,845,1,402,301,-1,0.1013
164,Moon_5_1693360305732142336.png,Moon_5_1693360371927946496.png,1,0,160,548,1,553,877,1,0.1013
164,Moon_5_1693360305732142336.png,Moon_5_1693360371927946496.png,2,0,708,315,1,580,169,-1,0.1013
165,Moon_7_1693385355131356160.png,Moon_8_1693502091265658624.png,0,0,187,402,1,242,224,-1,0.1852
165,Moon_7_1693385355131356160.png,Moon_8_1693502091265658624.png,1,1,438,763,0,576,393,0,0.1852
165,Moon_7_1693385355131356160.png,Moon_8_1693502091265658624.png,2,0,237,713,1,717,283,-1,0.1852
166,Moon_2_1693278837514841344.png,Moon_5_1693360343250593280.png,0,0,676,640,1,489,251,-1,0.2923
166,Moon_2_1693278837514841344.png,Moon_5_1693360343250593280.png,1,0,361,676,0,228,877,0,0.2923
166,Moon_2_1693278837514841344.png,Moon_5_1693360343250593280.png,2,0,370,160,0,521,598,1,0.2923
