pair_idx,imageA_name,imageB_name,annotation_idx,pt1_img,pt1_x,pt1_y,pt2_img,pt2_x,pt2_y,label,temperature
214,CE4_GRAS_PCAMR-C-000_SCI_N_20211229075438_20211229075438_0224_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20200130071826_20200130071826_0115_B.png,2,1,1050,1388,0,1816,1226,0,0.1665
215,CE4_GRAS_PCAML-C-000_SCI_N_20200131074247_20200131074247_0118_B.png,CE4_GRAS_PCAMR-C-001_SCI_N_20200120075704_20200120075704_0112_B.png,0,1,1690,1265,1,745,486,1,0.4223
215,CE4_GRAS_PCAML-C-000_SCI_N_20200131074247_20200131074247_0118_B.png,CE4_GRAS_PCAMR-C-001_SCI_N_20200120075704_20200120075704_0112_B.png,1,0,241,1512,0,819,709,1,0.4223
215,CE4_GRAS_PCAML-C-000_SCI_N_20200131074247_20200131074247_0118_B.png,CE4_GRAS_PCAMR-C-001_SCI_N_20200120075704_20200120075704_0112_B.png,2,1,588,756,1,1900,709,-1,0.4223
216,CE4_GRAS_PCAML-C-000_SCI_N_20190104041518_20190104041518_0001_B.png,CE4_GRAS_PCAML-C-042_SCI_N_20230417062038_20230417062038_0288_B.png,0,1,903,1087,1,1480,1041,0,0.2763
216,CE4_GRAS_PCAML-C-000_SCI_N_20190104041518_20190104041518_0001_B.png,CE4_GRAS_PCAML-C-042_SCI_N_20230417062038_20230417062038_0288_B.png,1,1,1438,1326,0,714,902,-1,0.2763
216,CE4_GRAS_PCAML-C-000_SCI_N_20190104041518_20190104041518_0001_B.png,CE4_GRAS_PCAML-C-042_SCI_N_20230417062038_20230417062038_0288_B.png,2,1,903,169,1,252,1303,0,0.2763
217,CE4_GRAS_PCAML-C-010_SCI_N_20220329085307_20220329085307_0238_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20220920064623_20220920064623_0256_B.png,0,0,1197,1342,0,1438,702,0,0.2692
217,CE4_GRAS_PCAML-C-010_SCI_N_20220329085307_20220329085307_0238_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20220920064623_20220920064623_0256_B.png,1,0,682,1002,1,399,948,0,0.2692
217,CE4_GRAS_PCAML-C-010_SCI_N_20220329085307_20220329085307_0238_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20220920064623_20220920064623_0256_B.png,2,1,1144,1311,1,1312,632,-1,0.2692
218,CE4_GRAS_PCAML-C-038_SCI_N_20230615044717_20230615044717_0296_B.png,CE4_GRAS_PCAMR-C-034_SCI_N_20230615044106_20230615044106_0296_B.png,0,1,609,1257,1,1533,331,0,0.5753
218,CE4_GRAS_PCAML-C-038_SCI_N_20230615044717_20230615044717_0296_B.png,CE4_GRAS_PCAMR-C-034_SCI_N_20230615044106_20230615044106_0296_B.png,1,1,1291,1249,1,262,1319,0,0.5753
218,CE4_GRAS_PCAML-C-038_SCI_N_20230615044717_20230615044717_0296_B.png,CE4_GRAS_PCAMR-C-034_SCI_N_20230615044106_20230615044106_0296_B.png,2,0,598,694,1,1596,717,0,0.5753
219,CE4_GRAS_PCAML-C-013_SCI_N_20210812043915_20210812043915_0204_B.png,CE4_GRAS_PCAML-C-039_SCI_N_20190925042723_20190925042723_0076_B.png,0,0,1050,185,0,1134,509,0,0.3506
219,CE4_GRAS_PCAML-C-013_SCI_N_20210812043915_20210812043915_0204_B.png,CE4_GRAS_PCAML-C-039_SCI_N_20190925042723_20190925042723_0076_B.png,1,1,1638,1249,0,1134,1041,0,0.3506
219,CE4_GRAS_PCAML-C-013_SCI_N_20210812043915_20210812043915_0204_B.png,CE4_GRAS_PCAML-C-039_SCI_N_20190925042723_20190925042723_0076_B.png,2,0,1942,617,1,777,833,0,0.3506
220,CE4_GRAS_PCAML-C-041_SCI_N_20190925043003_20190925043003_0076_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220604061504_20220604061504_0249_B.png,0,1,1323,1550,0,504,1257,-1,0.2827
220,CE4_GRAS_PCAML-C-041_SCI_N_20190925043003_20190925043003_0076_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220604061504_20220604061504_0249_B.png,1,1,1113,894,0,630,848,-1,0.2827
220,CE4_GRAS_PCAML-C-041_SCI_N_20190925043003_20190925043003_0076_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220604061504_20220604061504_0249_B.png,2,0,1060,1218,1,388,1365,1,0.2827
221,CE4_GRAS_PCAML-C-010_SCI_N_20200320093354_20200320093354_0123_B.png,CE4_GRAS_PCAMR-C-008_SCI_N_20190429145220_20190429145220_0033_B.png,0,0,1816,941,1,1806,185,1,0.0131
221,CE4_GRAS_PCAML-C-010_SCI_N_20200320093354_20200320093354_0123_B.png,CE4_GRAS_PCAMR-C-008_SCI_N_20190429145220_20190429145220_0033_B.png,1,0,819,1427,0,273,416,1,0.0131
221,CE4_GRAS_PCAML-C-010_SCI_N_20200320093354_20200320093354_0123_B.png,CE4_GRAS_PCAMR-C-008_SCI_N_20190429145220_20190429145220_0033_B.png,2,0,1333,825,1,1428,246,0,0.0131
222,CE4_GRAS_PCAML-C-009_SCI_N_20220831073656_20220831073656_0255_B.png,CE4_GRAS_PCAMR-C-009_SCI_N_20220930061937_20220930061937_0260_B.png,0,1,703,254,1,1785,1280,-1,0.0969
222,CE4_GRAS_PCAML-C-009_SCI_N_20220831073656_20220831073656_0255_B.png,CE4_GRAS_PCAMR-C-009_SCI_N_20220930061937_20220930061937_0260_B.png,1,0,724,972,1,630,1512,0,0.0969
222,CE4_GRAS_PCAML-C-009_SCI_N_20220831073656_20220831073656_0255_B.png,CE4_GRAS_PCAMR-C-009_SCI_N_20220930061937_20220930061937_0260_B.png,2,0,283,570,1,577,671,1,0.0969
223,CE4_GRAS_PCAML-C-024_SCI_N_20230417054530_20230417054530_0288_B.png,CE4_GRAS_PCAML-C-055_SCI_N_20230615051703_20230615051703_0296_B.png,0,0,1228,1550,1,1155,1180,1,0.2126
223,CE4_GRAS_PCAML-C-024_SCI_N_20230417054530_20230417054530_0288_B.png,CE4_GRAS_PCAML-C-055_SCI_N_20230615051703_20230615051703_0296_B.png,1,1,1753,732,0,1050,385,-1,0.2126
223,CE4_GRAS_PCAML-C-024_SCI_N_20230417054530_20230417054530_0288_B.png,CE4_GRAS_PCAML-C-055_SCI_N_20230615051703_20230615051703_0296_B.png,2,0,1596,509,1,1344,177,1,0.2126
224,CE4_GRAS_PCAML-C-049_SCI_N_20230615050809_20230615050809_0296_B.png,CE4_GRAS_PCAMR-C-007_SCI_N_20230615034117_20230615034117_0296_B.png,0,1,1260,601,1,903,1465,1,0.1937
224,CE4_GRAS_PCAML-C-049_SCI_N_20230615050809_20230615050809_0296_B.png,CE4_GRAS_PCAMR-C-007_SCI_N_20230615034117_20230615034117_0296_B.png,1,1,1900,1103,1,661,231,-1,0.1937
224,CE4_GRAS_PCAML-C-049_SCI_N_20230615050809_20230615050809_0296_B.png,CE4_GRAS_PCAMR-C-007_SCI_N_20230615034117_20230615034117_0296_B.png,2,0,1092,1504,1,1816,439,-1,0.1937
225,CE4_GRAS_PCAML-C-050_SCI_N_20190228095753_20190228095753_0011_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20230615040205_20230615040205_0296_B.png,0,1,766,1118,1,304,478,-1,0.2717
225,CE4_GRAS_PCAML-C-050_SCI_N_20190228095753_20190228095753_0011_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20230615040205_20230615040205_0296_B.png,1,0,672,1504,1,388,825,-1,0.2717
225,CE4_GRAS_PCAML-C-050_SCI_N_20190228095753_20190228095753_0011_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20230615040205_20230615040205_0296_B.png,2,1,892,246,1,2058,871,1,0.2717
226,CE4_GRAS_PCAMR-C-000_SCI_N_20200716021743_20200716021743_0135_B.png,CE4_GRAS_PCAMR-C-033_SCI_N_20230615043937_20230615043937_0296_B.png,0,1,1522,439,0,357,1242,-1,0.3090
226,CE4_GRAS_PCAMR-C-000_SCI_N_20200716021743_20200716021743_0135_B.png,CE4_GRAS_PCAMR-C-033_SCI_N_20230615043937_20230615043937_0296_B.png,1,0,1627,678,0,1984,1404,-1,0.3090
226,CE4_GRAS_PCAMR-C-000_SCI_N_20200716021743_20200716021743_0135_B.png,CE4_GRAS_PCAMR-C-033_SCI_N_20230615043937_20230615043937_0296_B.png,2,0,2068,385,0,735,439,0,0.3090
227,CE4_GRAS_PCAMR-C-002_SCI_N_20210507055514_20210507055514_0187_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20211010060424_20211010060424_0213_B.png,0,1,840,231,0,735,1326,0,0.2425
227,CE4_GRAS_PCAMR-C-002_SCI_N_20210507055514_20210507055514_0187_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20211010060424_20211010060424_0213_B.png,1,1,1690,1087,0,693,748,0,0.2425
227,CE4_GRAS_PCAMR-C-002_SCI_N_20210507055514_20210507055514_0187_B.png,CE4_GRAS_PCAMR-C-014_SCI_N_20211010060424_20211010060424_0213_B.png,2,0,997,354,0,829,995,1,0.2425
228,CE4_GRAS_PCAML-C-003_SCI_N_20190429144135_20190429144135_0033_B.png,CE4_GRAS_PCAMR-C-013_SCI_N_20190228083223_20190228083223_0011_B.png,0,1,756,1380,0,1270,794,1,0.4175
228,CE4_GRAS_PCAML-C-003_SCI_N_20190429144135_20190429144135_0033_B.png,CE4_GRAS_PCAMR-C-013_SCI_N_20190228083223_20190228083223_0011_B.png,1,0,577,239,1,367,416,-1,0.4175
228,CE4_GRAS_PCAML-C-003_SCI_N_20190429144135_20190429144135_0033_B.png,CE4_GRAS_PCAMR-C-013_SCI_N_20190228083223_20190228083223_0011_B.png,2,0,808,941,0,1491,293,1,0.4175
229,CE4_GRAS_PCAML-C-004_SCI_N_20200227112524_20200227112524_0121_B.png,CE4_GRAS_PCAMR-C-017_SCI_N_20230417053156_20230417053156_0288_B.png,0,0,1606,856,1,2016,671,-1,0.3004
229,CE4_GRAS_PCAML-C-004_SCI_N_20200227112524_20200227112524_0121_B.png,CE4_GRAS_PCAMR-C-017_SCI_N_20230417053156_20230417053156_0288_B.png,1,0,409,216,0,1081,979,-1,0.3004
229,CE4_GRAS_PCAML-C-004_SCI_N_20200227112524_20200227112524_0121_B.png,CE4_GRAS_PCAMR-C-017_SCI_N_20230417053156_20230417053156_0288_B.png,2,1,1816,447,1,1029,1234,1,0.3004
230,CE4_GRAS_PCAMR-C-025_SCI_N_20220106122050_20220106122050_0226_B.png,CE4_GRAS_PCAMR-C-044_SCI_N_20230615050028_20230615050028_0296_B.png,0,1,2026,1203,1,934,1110,0,0.1163
230,CE4_GRAS_PCAMR-C-025_SCI_N_20220106122050_20220106122050_0226_B.png,CE4_GRAS_PCAMR-C-044_SCI_N_20230615050028_20230615050028_0296_B.png,1,1,588,1211,1,252,1180,1,0.1163
230,CE4_GRAS_PCAMR-C-025_SCI_N_20220106122050_20220106122050_0226_B.png,CE4_GRAS_PCAMR-C-044_SCI_N_20230615050028_20230615050028_0296_B.png,2,1,1585,1257,1,1617,470,-1,0.1163
231,CE4_GRAS_PCAML-C-000_SCI_N_20190112100836_20190112100836_0003_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20200320092218_20200320092218_0123_B.png,0,1,1501,1242,1,1365,586,1,0.2461
231,CE4_GRAS_PCAML-C-000_SCI_N_20190112100836_20190112100836_0003_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20200320092218_20200320092218_0123_B.png,1,1,588,1164,1,2026,1496,1,0.2461
231,CE4_GRAS_PCAML-C-000_SCI_N_20190112100836_20190112100836_0003_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20200320092218_20200320092218_0123_B.png,2,1,1375,840,0,1407,1496,-1,0.2461
232,CE4_GRAS_PCAMR-C-047_SCI_N_20190228095338_20190228095338_0011_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20220106135719_20220106135719_0226_B.png,0,0,955,378,1,1501,1095,0,0.1711
232,CE4_GRAS_PCAMR-C-047_SCI_N_20190228095338_20190228095338_0011_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20220106135719_20220106135719_0226_B.png,1,0,1764,1080,0,420,1319,0,0.1711
232,CE4_GRAS_PCAMR-C-047_SCI_N_20190228095338_20190228095338_0011_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20220106135719_20220106135719_0226_B.png,2,0,462,408,0,598,979,0,0.1711
233,CE4_GRAS_PCAML-C-011_SCI_N_20230615034729_20230615034729_0296_B.png,CE4_GRAS_PCAMR-C-000_SCI_N_20190826032625_20190826032625_0056_B.png,0,0,693,501,0,1522,270,-1,0.0645
233,CE4_GRAS_PCAML-C-011_SCI_N_20230615034729_20230615034729_0296_B.png,CE4_GRAS_PCAMR-C-000_SCI_N_20190826032625_20190826032625_0056_B.png,1,1,1932,617,0,1974,185,-1,0.0645
233,CE4_GRAS_PCAML-C-011_SCI_N_20230615034729_20230615034729_0296_B.png,CE4_GRAS_PCAMR-C-000_SCI_N_20190826032625_20190826032625_0056_B.png,2,0,1039,1280,0,1323,455,0,0.0645
234,CE4_GRAS_PCAMR-C-001_SCI_N_20220922061206_20220922061206_0258_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20201012043735_20201012043735_0148_B.png,0,1,955,1311,1,1228,655,1,0.2782
234,CE4_GRAS_PCAMR-C-001_SCI_N_20220922061206_20220922061206_0258_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20201012043735_20201012043735_0148_B.png,1,1,777,262,1,1302,1535,-1,0.2782
234,CE4_GRAS_PCAMR-C-001_SCI_N_20220922061206_20220922061206_0258_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20201012043735_20201012043735_0148_B.png,2,0,2100,1296,1,1680,493,1,0.2782
235,CE4_GRAS_PCAML-C-001_SCI_N_20220106113950_20220106113950_0226_B.png,CE4_GRAS_PCAML-C-009_SCI_N_20210811101712_20210811101712_0203_B.png,0,0,630,1134,0,787,663,0,0.2354
235,CE4_GRAS_PCAML-C-001_SCI_N_20220106113950_20220106113950_0226_B.png,CE4_GRAS_PCAML-C-009_SCI_N_20210811101712_20210811101712_0203_B.png,1,0,651,354,0,1428,1164,0,0.2354
235,CE4_GRAS_PCAML-C-001_SCI_N_20220106113950_20220106113950_0226_B.png,CE4_GRAS_PCAML-C-009_SCI_N_20210811101712_20210811101712_0203_B.png,2,1,294,1203,0,1869,1056,-1,0.2354
236,CE4_GRAS_PCAML-C-011_SCI_N_20220128101452_20220128101452_0230_B.png,CE4_GRAS_PCAML-C-045_SCI_N_20230417062521_20230417062521_0288_B.png,0,0,1396,447,0,2100,1365,1,0.2430
236,CE4_GRAS_PCAML-C-011_SCI_N_20220128101452_20220128101452_0230_B.png,CE4_GRAS_PCAML-C-045_SCI_N_20230417062521_20230417062521_0288_B.png,1,1,346,1288,0,672,702,-1,0.2430
236,CE4_GRAS_PCAML-C-011_SCI_N_20220128101452_20220128101452_0230_B.png,CE4_GRAS_PCAML-C-045_SCI_N_20230417062521_20230417062521_0288_B.png,2,0,1585,254,0,252,1056,1,0.2430
237,CE4_GRAS_PCAML-C-022_SCI_N_20190925035337_20190925035337_0076_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20220329090612_20220329090612_0238_B.png,0,1,483,941,0,1470,192,-1,0.1703
237,CE4_GRAS_PCAML-C-022_SCI_N_20190925035337_20190925035337_0076_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20220329090612_20220329090612_0238_B.png,1,1,1501,779,0,1207,763,0,0.1703
237,CE4_GRAS_PCAML-C-022_SCI_N_20190925035337_20190925035337_0076_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20220329090612_20220329090612_0238_B.png,2,1,1722,987,0,1459,1134,0,0.1703
238,CE4_GRAS_PCAML-C-011_SCI_N_20220922062744_20220922062744_0258_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20190729012616_20190729012616_0050_B.png,0,1,1470,216,1,1270,1195,0,0.1059
238,CE4_GRAS_PCAML-C-011_SCI_N_20220922062744_20220922062744_0258_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20190729012616_20190729012616_0050_B.png,1,1,651,979,1,2047,1373,0,0.1059
238,CE4_GRAS_PCAML-C-011_SCI_N_20220922062744_20220922062744_0258_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20190729012616_20190729012616_0050_B.png,2,1,661,725,1,1333,1458,1,0.1059
239,CE4_GRAS_PCAML-C-003_SCI_N_20211010054455_20211010054455_0213_B.png,CE4_GRAS_PCAMR-C-055_SCI_N_20190925045802_20190925045802_0076_B.png,0,1,1491,439,1,1228,1257,1,0.0255
239,CE4_GRAS_PCAML-C-003_SCI_N_20211010054455_20211010054455_0213_B.png,CE4_GRAS_PCAMR-C-055_SCI_N_20190925045802_20190925045802_0076_B.png,1,1,693,470,1,1218,856,1,0.0255
239,CE4_GRAS_PCAML-C-003_SCI_N_20211010054455_20211010054455_0213_B.png,CE4_GRAS_PCAMR-C-055_SCI_N_20190925045802_20190925045802_0076_B.png,2,1,430,200,1,1680,1164,0,0.0255
240,CE4_GRAS_PCAML-C-037_SCI_N_20190925042443_20190925042443_0076_B.png,CE4_GRAS_PCAML-C-046_SCI_N_20190925044617_20190925044617_0076_B.png,0,1,588,678,0,703,239,-1,0.0746
240,CE4_GRAS_PCAML-C-037_SCI_N_20190925042443_20190925042443_0076_B.png,CE4_GRAS_PCAML-C-046_SCI_N_20190925044617_20190925044617_0076_B.png,1,0,1071,270,1,1942,1056,0,0.0746
240,CE4_GRAS_PCAML-C-037_SCI_N_20190925042443_20190925042443_0076_B.png,CE4_GRAS_PCAML-C-046_SCI_N_20190925044617_20190925044617_0076_B.png,2,0,577,1488,0,1690,624,-1,0.0746
241,CE4_GRAS_PCAMR-C-004_SCI_N_20211010054608_20211010054608_0213_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20230417050807_20230417050807_0288_B.png,0,1,1123,223,1,535,1380,1,0.3171
241,CE4_GRAS_PCAMR-C-004_SCI_N_20211010054608_20211010054608_0213_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20230417050807_20230417050807_0288_B.png,1,1,1564,555,0,777,1103,1,0.3171
241,CE4_GRAS_PCAMR-C-004_SCI_N_20211010054608_20211010054608_0213_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20230417050807_20230417050807_0288_B.png,2,1,241,925,1,1050,972,0,0.3171
242,CE4_GRAS_PCAMR-C-002_SCI_N_20190104041740_20190104041740_0001_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20200131014310_20200131014310_0116_B.png,0,0,588,1319,1,1701,732,1,0.0984
242,CE4_GRAS_PCAMR-C-002_SCI_N_20190104041740_20190104041740_0001_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20200131014310_20200131014310_0116_B.png,1,0,1890,1049,0,231,1404,1,0.0984
242,CE4_GRAS_PCAMR-C-002_SCI_N_20190104041740_20190104041740_0001_B.png,CE4_GRAS_PCAMR-C-005_SCI_N_20200131014310_20200131014310_0116_B.png,2,0,913,1249,0,829,825,-1,0.0984
243,CE4_GRAS_PCAMR-C-001_SCI_N_20220527055323_20220527055323_0247_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20220831072544_20220831072544_0255_B.png,0,1,1522,995,1,1869,671,-1,0.3497
243,CE4_GRAS_PCAMR-C-001_SCI_N_20220527055323_20220527055323_0247_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20220831072544_20220831072544_0255_B.png,1,0,1050,1365,0,1344,1249,1,0.3497
243,CE4_GRAS_PCAMR-C-001_SCI_N_20220527055323_20220527055323_0247_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20220831072544_20220831072544_0255_B.png,2,0,819,840,1,661,1473,1,0.3497
244,CE4_GRAS_PCAML-C-000_SCI_N_20190826032641_20190826032641_0056_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20211010055220_20211010055220_0213_B.png,0,1,1207,192,0,273,902,1,0.1718
244,CE4_GRAS_PCAML-C-000_SCI_N_20190826032641_20190826032641_0056_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20211010055220_20211010055220_0213_B.png,1,0,861,1080,1,357,177,-1,0.1718
244,CE4_GRAS_PCAML-C-000_SCI_N_20190826032641_20190826032641_0056_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20211010055220_20211010055220_0213_B.png,2,0,1491,378,0,1963,1311,0,0.1718
245,CE4_GRAS_PCAMR-C-003_SCI_N_20230417050426_20230417050426_0288_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20190228084859_20190228084859_0011_B.png,0,1,640,601,0,1249,1458,1,0.2606
245,CE4_GRAS_PCAMR-C-003_SCI_N_20230417050426_20230417050426_0288_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20190228084859_20190228084859_0011_B.png,1,1,1627,1157,0,808,786,-1,0.2606
245,CE4_GRAS_PCAMR-C-003_SCI_N_20230417050426_20230417050426_0288_B.png,CE4_GRAS_PCAMR-C-019_SCI_N_20190228084859_20190228084859_0011_B.png,2,1,1890,1488,0,1554,609,-1,0.2606
246,CE4_GRAS_PCAML-C-001_SCI_N_20210811100211_20210811100211_0203_B.png,CE4_GRAS_PCAML-C-036_SCI_N_20230615044419_20230615044419_0296_B.png,0,0,2068,293,0,2047,640,0,0.3267
246,CE4_GRAS_PCAML-C-001_SCI_N_20210811100211_20210811100211_0203_B.png,CE4_GRAS_PCAML-C-036_SCI_N_20230615044419_20230615044419_0296_B.png,1,0,924,401,1,777,401,0,0.3267
246,CE4_GRAS_PCAML-C-001_SCI_N_20210811100211_20210811100211_0203_B.png,CE4_GRAS_PCAML-C-036_SCI_N_20230615044419_20230615044419_0296_B.png,2,0,241,578,0,1774,848,-1,0.3267
247,CE4_GRAS_PCAML-C-006_SCI_N_20190925032638_20190925032638_0076_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20201211040410_20201211040410_0161_B.png,0,0,976,725,0,2016,802,0,0.1418
247,CE4_GRAS_PCAML-C-006_SCI_N_20190925032638_20190925032638_0076_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20201211040410_20201211040410_0161_B.png,1,1,1113,270,1,1911,1288,1,0.1418
247,CE4_GRAS_PCAML-C-006_SCI_N_20190925032638_20190925032638_0076_B.png,CE4_GRAS_PCAML-C-008_SCI_N_20201211040410_20201211040410_0161_B.png,2,1,777,1550,1,976,578,-1,0.1418
248,CE4_GRAS_PCAML-C-002_SCI_N_20220329084101_20220329084101_0238_B.png,CE4_GRAS_PCAML-C-010_SCI_N_20201211040708_20201211040708_0161_B.png,0,0,1144,748,0,1302,370,-1,0.3874
248,CE4_GRAS_PCAML-C-002_SCI_N_20220329084101_20220329084101_0238_B.png,CE4_GRAS_PCAML-C-010_SCI_N_20201211040708_20201211040708_0161_B.png,1,1,1155,655,1,798,447,1,0.3874
248,CE4_GRAS_PCAML-C-002_SCI_N_20220329084101_20220329084101_0238_B.png,CE4_GRAS_PCAML-C-010_SCI_N_20201211040708_20201211040708_0161_B.png,2,0,1018,493,1,1732,378,1,0.3874
249,CE4_GRAS_PCAMR-C-002_SCI_N_20200131013409_20200131013409_0116_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220128100336_20220128100336_0230_B.png,0,1,567,200,0,1018,1056,-1,0.1346
249,CE4_GRAS_PCAMR-C-002_SCI_N_20200131013409_20200131013409_0116_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220128100336_20220128100336_0230_B.png,1,0,1701,624,0,672,1373,1,0.1346
249,CE4_GRAS_PCAMR-C-002_SCI_N_20200131013409_20200131013409_0116_B.png,CE4_GRAS_PCAMR-C-004_SCI_N_20220128100336_20220128100336_0230_B.png,2,0,819,408,1,1270,1450,1,0.1346
250,CE4_GRAS_PCAML-C-049_SCI_N_20190228095633_20190228095633_0011_B.png,CE4_GRAS_PCAMR-C-041_SCI_N_20190228093703_20190228093703_0011_B.png,0,0,1291,1388,0,787,547,-1,0.1970
250,CE4_GRAS_PCAML-C-049_SCI_N_20190228095633_20190228095633_0011_B.png,CE4_GRAS_PCAMR-C-041_SCI_N_20190228093703_20190228093703_0011_B.png,1,1,1039,902,0,1113,655,-1,0.1970
250,CE4_GRAS_PCAML-C-049_SCI_N_20190228095633_20190228095633_0011_B.png,CE4_GRAS_PCAMR-C-041_SCI_N_20190228093703_20190228093703_0011_B.png,2,0,934,1257,0,1974,1265,0,0.1970
251,CE4_GRAS_PCAML-C-001_SCI_N_20190508023755_20190508023755_0035_B.png,CE4_GRAS_PCAML-C-013_SCI_N_20201218132848_20201218132848_0162_B.png,0,0,945,663,0,1312,1211,1,0.0255
251,CE4_GRAS_PCAML-C-001_SCI_N_20190508023755_20190508023755_0035_B.png,CE4_GRAS_PCAML-C-013_SCI_N_20201218132848_20201218132848_0162_B.png,1,0,1722,663,0,1029,385,-1,0.0255
251,CE4_GRAS_PCAML-C-001_SCI_N_20190508023755_20190508023755_0035_B.png,CE4_GRAS_PCAML-C-013_SCI_N_20201218132848_20201218132848_0162_B.png,2,0,315,648,1,546,1218,1,0.0255
252,CE4_GRAS_PCAML-C-004_SCI_N_20201012043750_20201012043750_0148_B.png,CE4_GRAS_PCAML-C-032_SCI_N_20190925041803_20190925041803_0076_B.png,0,1,1848,1141,0,1207,486,0,0.2569
252,CE4_GRAS_PCAML-C-004_SCI_N_20201012043750_20201012043750_0148_B.png,CE4_GRAS_PCAML-C-032_SCI_N_20190925041803_20190925041803_0076_B.png,1,0,1806,1296,0,1060,1288,1,0.2569
252,CE4_GRAS_PCAML-C-004_SCI_N_20201012043750_20201012043750_0148_B.png,CE4_GRAS_PCAML-C-032_SCI_N_20190925041803_20190925041803_0076_B.png,2,1,252,378,0,1722,601,0,0.2569
253,CE4_GRAS_PCAML-C-007_SCI_N_20211030021219_20211030021219_0215_B.png,CE4_GRAS_PCAML-C-011_SCI_N_20201211040837_20201211040837_0161_B.png,0,1,1207,956,0,294,555,-1,0.2470
253,CE4_GRAS_PCAML-C-007_SCI_N_20211030021219_20211030021219_0215_B.png,CE4_GRAS_PCAML-C-011_SCI_N_20201211040837_20201211040837_0161_B.png,1,0,871,547,1,1312,516,1,0.2470
253,CE4_GRAS_PCAML-C-007_SCI_N_20211030021219_20211030021219_0215_B.png,CE4_GRAS_PCAML-C-011_SCI_N_20201211040837_20201211040837_0161_B.png,2,1,367,1473,0,619,802,-1,0.2470
254,CE4_GRAS_PCAML-C-008_SCI_N_20210207091521_20210207091521_0172_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20230417062807_20230417062807_0288_B.png,0,1,2100,370,0,1606,756,-1,0.1919
254,CE4_GRAS_PCAML-C-008_SCI_N_20210207091521_20210207091521_0172_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20230417062807_20230417062807_0288_B.png,1,1,1176,1064,1,1617,1427,0,0.1919
254,CE4_GRAS_PCAML-C-008_SCI_N_20210207091521_20210207091521_0172_B.png,CE4_GRAS_PCAMR-C-047_SCI_N_20230417062807_20230417062807_0288_B.png,2,0,630,1110,1,1134,532,0,0.1919
255,CE4_GRAS_PCAMR-C-002_SCI_N_20190708043620_20190708043620_0048_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20211030020439_20211030020439_0215_B.png,0,1,966,856,0,724,1357,0,0.1829
255,CE4_GRAS_PCAMR-C-002_SCI_N_20190708043620_20190708043620_0048_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20211030020439_20211030020439_0215_B.png,1,1,1890,802,1,315,385,-1,0.1829
255,CE4_GRAS_PCAMR-C-002_SCI_N_20190708043620_20190708043620_0048_B.png,CE4_GRAS_PCAMR-C-002_SCI_N_20211030020439_20211030020439_0215_B.png,2,1,1323,1373,0,2110,902,-1,0.1829
